ling,geo
0.417383,1381.2
0.424568,1574.22
0.418824,1260.42
0.425705,1702.09
0.444363,2111.03
0.452013,2289.96
0.462497,1987.24
0.443595,2413.57
0.405236,1298.04
0.438401,2036.48
0.374516,484.954
0.394376,1048.44
0.396587,1044.68
0.409951,1762.86
0.353992,574.772
0.385751,1212.73
0.409848,1405.73
0.424925,2137.81
0.40108,1022.08
0.43305,1749.91
0.39587,1236.16
0.427655,1969
0.40926,1096.49
0.4284,1832.32
0.433512,1720.21
0.448371,2438.15
0.459757,2136.49
0.465785,2315.39
0.486221,2012.71
0.465106,2438.96
0.443907,2061.78
0.427453,1072.98
0.427919,1788.32
0.432017,1237.74
0.452392,2163.26
0.444687,1775.38
0.434009,1994.43
0.445897,1857.12
0.474937,2463.59
0.431273,2099.96
0.435457,2276.77
0.423272,1975.73
0.432067,2399.83
0.415497,2027.9
0.369843,1030.11
0.371453,1750.39
0.344738,1196.26
0.409307,2127.18
0.388532,1738.75
0.38533,1958.61
0.40639,1826.97
0.449883,2425.14
0.431416,1973.65
0.437251,2157.86
0.443727,1850.97
0.43449,2282.98
0.418755,1894.12
0.406471,938.174
0.410932,1629.25
0.385953,1093.52
0.428477,1999.44
0.419777,1613.03
0.414058,1830.19
0.421367,1685.5
0.427551,2305.46
0.418179,1670.07
0.447768,2381.26
0.474414,2406.65
0.42908,2367.5
0.426706,2250.72
0.373209,709.318
0.398301,1395.15
0.434501,1420.46
0.366146,1380.59
0.421301,1268.42
0.377973,853.503
0.398601,1571.84
0.429152,1597.3
0.359446,1559.62
0.403735,1437.78
0.402434,1339.06
0.435443,2075.8
0.45543,2101.17
0.412248,2066.43
0.415904,1934.85
0.440823,1608.34
0.434164,1797.53
0.42523,1486.68
0.430068,1924.25
0.417316,1526.68
0.379766,632.616
0.38468,1268.02
0.35147,761.439
0.414726,1633.43
0.39845,1248.43
0.391126,1463.97
0.391538,1321.4
0.461423,1944.3
0.42892,1892.11
0.371606,918.972
0.36683,1076.47
0.419543,1567.62
0.437112,1965.93
0.442993,2149.17
0.440698,1843.01
0.445309,2274.05
0.419785,1887.61
0.405901,926.594
0.406259,1620.77
0.389891,1082.9
0.433328,1991.94
0.426058,1605.17
0.420633,1822.77
0.424915,1680.59
0.433416,2296.88
0.435191,2241.78
0.419376,1258.79
0.402123,1429.35
0.422897,1927.96
0.436007,1979.13
0.442078,2162.41
0.440554,1856.23
0.437068,2287.29
0.425605,1900.65
0.401671,939.293
0.412277,1634.01
0.381719,1095.92
0.43343,2005.12
0.428619,1618.39
0.422899,1835.94
0.434251,1693.25
0.438871,2310.12
0.427624,2255.02
0.421954,1271.98
0.404668,1442.59
0.424116,1941.06
0.417382,2110.84
0.417584,2287.8
0.409562,1986.65
0.405331,2410.88
0.41356,2038.53
0.37122,1041.19
0.372392,1761.37
0.375049,1207.38
0.431211,2138.02
0.385107,1749.63
0.391575,1969.42
0.4138,1837.14
0.424485,2436.16
0.422305,2378.56
0.399288,1391.67
0.388181,1570.59
0.41261,2077.14
0.415004,2087.47
0.423836,2267.18
0.447604,1963.84
0.420343,2391.02
0.405383,2012.23
0.381423,1028.59
0.38446,1739.82
0.361785,1191.66
0.410057,2114.12
0.406667,1726.41
0.399171,1945.23
0.426272,1807.47
0.432369,2415.3
0.426182,2358.72
0.378902,1373.05
0.370303,1548.71
0.415164,2051.74
0.408521,1706.64
0.413458,1899.38
0.413414,1586.1
0.412701,2026.78
0.384844,1619.43
0.332507,738.35
0.34904,1369.77
0.311218,868.786
0.381824,1730.77
0.355974,1347.76
0.355911,1561.12
0.36462,1405.28
0.434312,2045.64
0.407994,1994.7
0.335712,1024.84
0.326983,1178.39
0.388921,1662.22
0.447058,1620.87
0.441966,1810.51
0.43117,1499.35
0.434959,1937.33
0.424407,1538.48
0.389687,645.982
0.399809,1280.97
0.36494,775.083
0.422123,1645.83
0.405967,1261.07
0.403363,1476.34
0.397209,1332.02
0.464478,1957.22
0.433738,1905.19
0.376739,932.448
0.372592,1089.44
0.429471,1579.67
0.417021,820.548
0.429217,1498.05
0.455726,1523.26
0.414793,1482.7
0.408278,1373.81
0.413934,1027.86
0.394984,1363.86
0.410506,1377.02
0.390807,1493.8
0.40901,1476.33
0.388622,1134.16
0.413008,1041.39
0.376168,771.107
0.402193,1485.41
0.441705,1510.87
0.358065,1472.92
0.408054,1352.26
0.363923,992.359
0.405269,1343.66
0.406636,1356.9
0.380867,1483.9
0.37556,1462.41
0.324311,1095.11
0.367669,1005.43
0.403305,357.637
0.416515,1040.65
0.469836,1066.06
0.397927,1027.37
0.429481,910.88
0.395131,560.238
0.408109,901.597
0.428041,914.821
0.423372,1038.39
0.403343,1018.01
0.356311,666.485
0.401551,573.753
0.416216,1438.01
0.412971,1629.62
0.404631,1316.87
0.391232,1757.11
0.402561,1355.72
0.34327,513.917
0.375644,1100.01
0.32737,617.106
0.385739,1462.78
0.380633,1078.55
0.353146,1293.26
0.383574,1153.68
0.438109,1775.9
0.401795,1725.04
0.351446,759.711
0.361841,908.653
0.391403,1396.57
0.3956,870.304
0.35858,825.6
0.37298,404.399
0.348659,378.174
0.386389,1022.91
0.442322,1048.16
0.350857,1007.9
0.379355,899.037
0.357441,561.444
0.379775,888.907
0.389546,902.033
0.378341,1018.99
0.375668,1001.1
0.305922,668.765
0.367568,575.089
0.339297,418.011
0.3996,1207.8
0.429418,1944.95
0.429921,1970.31
0.387898,1935.79
0.41992,1803.69
0.398675,1436.4
0.43027,1796.88
0.42776,1809.97
0.385544,1946.48
0.405626,1920.84
0.3584,1530.77
0.407599,1448.41
0.373716,1265.35
0.394102,1108.55
0.418975,1825.55
0.429714,1851
0.361781,1812.88
0.388577,1692.41
0.38295,1331.62
0.389128,1683.85
0.393712,1697.09
0.37223,1823.87
0.373555,1802.58
0.340046,1433.55
0.39123,1344.6
0.356661,1163.8
0.383512,1376.41
0.388862,1572.37
0.367256,1256.57
0.378436,1700.85
0.363652,1289.54
0.311569,504.035
0.319254,1043.14
0.27234,586.62
0.350038,1400.23
0.33403,1018.3
0.314925,1230.54
0.34261,1083.24
0.405185,1717.82
0.380103,1668.9
0.287777,714.413
0.293119,852.419
0.359612,1331.69
0.359824,826.125
0.292896,771.154
0.35065,367.061
0.281544,392.29
0.338752,1200.28
0.306022,1107.12
0.419399,1661.96
0.421904,1854.52
0.404963,1541.33
0.405224,1981.93
0.410525,1575.49
0.368922,698.688
0.360301,1324.91
0.324928,826.061
0.393393,1686.2
0.376333,1302.99
0.37293,1516.55
0.384064,1363.05
0.4397,2000.78
0.419178,1949.85
0.333633,980.536
0.334627,1133.53
0.393288,1617.99
0.395658,1090.03
0.335114,1050.27
0.391237,622.395
0.33262,625.891
0.379214,1486.56
0.37392,1388.68
0.374947,675.267
0.403162,1392.35
0.42856,1417.81
0.347709,1380.3
0.408035,1258.13
0.355306,897.187
0.402676,1249.7
0.408932,1262.94
0.390038,1391.25
0.376946,1369.18
0.324929,999.568
0.366069,910.207
0.332807,729.953
0.29663,675.136
0.318899,954.717
0.440018,2099.78
0.451486,2278.34
0.447915,1975.91
0.451457,2401.87
0.435671,2025.75
0.395784,1036.21
0.406909,1751.36
0.380095,1200.66
0.424274,2126.65
0.414033,1738.64
0.417146,1957.88
0.41916,1822.35
0.456609,2426.56
0.449981,2369.55
0.388449,1383.32
0.39232,1560.37
0.425929,2064.89
0.429328,1486.11
0.389735,1473.9
0.419384,1028.99
0.377416,1011.01
0.418043,1934.09
0.406666,1814.01
0.39626,1380.91
0.395101,1430.26
0.384703,1622.3
0.389333,1309.24
0.391549,1749.89
0.37195,1347.56
0.340269,511.343
0.342862,1092.7
0.295132,612.356
0.370457,1454.95
0.359206,1070.91
0.336876,1285.4
0.344784,1145.2
0.438053,1768.49
0.395359,1717.83
0.329759,753.485
0.335247,901.378
0.388703,1388.53
0.391565,864.218
0.337087,818.484
0.338033,398.769
0.29483,413.591
0.359116,1257.28
0.328803,1156.51
0.3216,722.785
0.449599,1689.47
0.44379,1883.55
0.428726,1569.33
0.439284,2011.26
0.429221,1600.8
0.380503,731.684
0.389537,1353.98
0.357466,858.546
0.416926,1713.31
0.401227,1331.02
0.402929,1543.62
0.396872,1385.11
0.46459,2029.56
0.439541,1979.21
0.369137,1011.73
0.36961,1162.72
0.425822,1644.01
0.418557,1121.47
0.365129,1079.86
0.397924,653.939
0.356177,658.331
0.400589,1512.52
0.381357,1417.82
0.361076,984.18
0.350162,462.506
0.39389,1128.41
0.441983,1153.69
0.351796,1113.71
0.389925,1002.94
0.354174,659.36
0.395138,993.061
0.389496,1006.22
0.387575,1124.8
0.377422,1106.41
0.315199,766.289
0.365411,672.963
0.330493,507.783
0.283126,472.61
0.330779,722.667
0.383253,1116.55
0.283613,502.471
0.356473,754.641
0.416604,1746.02
0.410847,1931.06
0.389114,1623.39
0.402726,2056.65
0.384309,1667.75
0.356649,730.589
0.347339,1402.15
0.333247,875.843
0.375618,1771.87
0.360627,1385.42
0.356973,1602.65
0.382175,1464.15
0.431805,2078.47
0.409643,2024.41
0.330541,1044.63
0.33613,1210.62
0.3955,1707.83
0.399339,1151.41
0.329587,1125.39
0.37089,686.078
0.324283,678.477
0.358675,1576.78
0.348584,1465.42
0.324236,1031
0.328023,780.669
0.452524,2105.97
0.462727,2285.31
0.442567,1982.26
0.454837,2409.04
0.435479,2030.98
0.381356,1045.09
0.40688,1758.08
0.372532,1208.87
0.420833,2132.67
0.42556,1744.88
0.404563,1963.81
0.416301,1826.34
0.470909,2433.47
0.459283,2376.73
0.398353,1390.83
0.390435,1567.01
0.447581,2070.43
0.448155,1493.91
0.395464,1480.65
0.410591,1036.06
0.366944,1018.72
0.416898,1939.55
0.389625,1820.8
0.369853,1387.49
0.380441,1124.13
0.379433,927.762
0.404816,1652.02
0.436692,1677.49
0.359414,1640.43
0.411322,1516.26
0.369379,1152.88
0.404907,1508.17
0.412326,1521.4
0.387487,1651.35
0.378268,1628.66
0.340073,1253.36
0.378388,1165.67
0.368404,983.735
0.298372,925.106
0.34269,1208.53
0.395152,1640.67
0.340495,976.24
0.375534,1237.07
0.338433,1288.76
0.387961,1647.07
0.37122,666.24
0.390382,1366.98
0.429514,1392.39
0.347215,1353.55
0.404477,1236.72
0.354155,881.628
0.4011,1227.61
0.403281,1240.84
0.382329,1364.59
0.369542,1344.36
0.321547,986.287
0.363894,894.947
0.345603,718.56
0.281007,669.31
0.323402,941.656
0.381139,1355.31
0.315754,711.929
0.359535,972.204
0.322184,1011.08
0.377234,1362.41
0.363986,950.628
0.392512,1681.39
0.420458,1706.84
0.344231,1670.78
0.391806,1543.29
0.354913,1177.76
0.393309,1535.69
0.396262,1548.88
0.379196,1681.61
0.368812,1657.71
0.323876,1276.13
0.366605,1190.27
0.341751,1007.41
0.280742,946.083
0.32471,1231.43
0.381934,1670.22
0.310088,999.665
0.35776,1259.08
0.326563,1315.68
0.373046,1676.25
0.365185,418.984
0.400329,1123.65
0.421915,1149.11
0.376122,1111.31
0.411186,990.854
0.375499,633.612
0.413703,982.105
0.414728,995.347
0.417208,1122.28
0.381863,1100.63
0.335619,738.104
0.378941,646.895
0.350966,470.582
0.310857,423.514
0.354959,693.467
0.400509,1112.16
0.321408,464.059
0.382105,724.039
0.337262,764.39
0.412541,1118.87
0.42127,1632.31
0.448648,2353.98
0.473215,2379.44
0.437203,2341.5
0.430206,2219.92
0.451355,1857.39
0.443641,2211.57
0.433737,2224.81
0.414196,2352.49
0.428872,2330.92
0.410686,1957.95
0.457606,1870.21
0.42552,1688.34
0.384331,1629.26
0.431588,1913.12
0.449306,2342.48
0.422762,1680.84
0.45902,1941.56
0.417677,1992.62
0.458794,2349.19
0.431201,1646.67
0.428638,1837.78
0.422693,1525.6
0.423412,1964.9
0.405799,1562.17
0.38126,676.788
0.373725,1308.19
0.358652,805.47
0.400316,1671.27
0.390293,1287.27
0.374405,1501.69
0.384489,1352.51
0.449241,1984.28
0.435862,1932.78
0.358911,961.622
0.358,1116.71
0.407275,1604.05
0.407513,1070.82
0.36123,1033.07
0.390456,603.144
0.353059,605.399
0.37274,1472.69
0.371289,1371.89
0.348721,937.672
0.359694,702.833
0.361194,1192.34
0.352772,923.476
0.343949,1216.08
0.36554,675.328
0.435814,1896.94
0.403843,1209.89
0.427133,1937.11
0.440359,1962.57
0.399533,1925.7
0.422516,1800.64
0.394894,1436.23
0.429777,1792.72
0.429638,1805.94
0.393282,1936.6
0.41493,1913.67
0.369818,1535.57
0.406494,1448.88
0.371641,1266.37
0.333767,1206
0.377252,1490.8
0.418609,1925.79
0.34932,1258.73
0.395338,1518.78
0.364839,1573.05
0.409169,1932.11
0.384922,1475.1
0.355584,478.382
0.390123,1108.06
0.435974,1133.1
0.35407,1091.8
0.374649,988.465
0.351059,658.153
0.379309,977.849
0.385353,990.872
0.399665,1102.91
0.370163,1086.89
0.305121,765.492
0.361351,671.791
0.337914,517.861
0.264767,492.289
0.332805,723.128
0.380266,1096.01
0.297571,513.564
0.354632,755.758
0.324858,771.047
0.368775,1104.15
0.350091,702.302
0.427329,1646.86
0.431975,1838.94
0.421708,1526.07
0.413963,1966.27
0.416072,1561.15
0.354538,682.887
0.374504,1309.33
0.346662,809.862
0.407449,1671.23
0.385923,1287.73
0.381145,1501.6
0.385969,1349.97
0.449828,1985.27
0.439792,1934.17
0.35903,964.436
0.355367,1117.92
0.413857,1603.4
0.411814,1073.89
0.346734,1034.55
0.399927,606.244
0.346551,609.687
0.377136,1472
0.38782,1373.08
0.340248,939.037
0.347282,706.464
0.361895,1193.11
0.345863,925.693
0.341404,1216.3
0.373837,677.507
0.434737,1897.71
0.395098,1475.55
0.340311,706.953
0.397936,1011.78
0.438432,1742.24
0.449415,1767.69
0.387225,1731.52
0.415907,1604.32
0.392235,1238.87
0.425204,1596.68
0.424769,1609.88
0.394093,1742.37
0.406689,1718.58
0.356426,1337.28
0.399281,1251.39
0.374177,1068.55
0.32878,1007.23
0.369258,1292.58
0.421052,1731.05
0.350969,1060.81
0.392316,1320.23
0.352279,1376.7
0.421267,1737.12
0.384922,1277.22
0.381341,1277.45
0.44298,1695.94
0.43213,1888.39
0.405693,1575.31
0.430483,2015.74
0.41711,1609.22
0.364651,727.29
0.396878,1358.78
0.338531,857.458
0.410684,1720.16
0.407555,1336.97
0.391204,1550.52
0.380247,1395.86
0.45458,2034.69
0.4274,1983.65
0.373608,1013.55
0.374548,1167.38
0.433749,1651.85
0.430099,1122.84
0.367809,1084.03
0.382715,655.169
0.330869,657.43
0.40131,1520.41
0.38727,1422.54
0.358205,988.518
0.343955,754.947
0.370489,1242.47
0.357545,975.072
0.359623,1265.41
0.373424,726.893
0.442301,1947.07
0.406884,1524.78
0.351155,754.182
0.400921,1326.56
0.404847,502.412
0.429258,1087.91
0.476641,1112.59
0.404485,1070.06
0.426181,975.187
0.405128,661.785
0.422179,963.849
0.417701,976.646
0.428866,1081.15
0.404167,1067.72
0.380274,768.313
0.412584,675.279
0.371783,535.328
0.345121,519.698
0.395629,727.699
0.41537,1075.71
0.354354,532.13
0.399741,760.661
0.37609,764.557
0.41874,1084.43
0.40915,706.081
0.406309,711.736
0.41047,757.149
0.447889,1639.38
0.439345,1830.91
0.437972,1518.41
0.440408,1958.12
0.42814,1554.44
0.40697,673.158
0.398131,1301.3
0.380377,800.479
0.420029,1663.88
0.41103,1280.09
0.410569,1494.28
0.419127,1344.36
0.460034,1977.33
0.434913,1926.02
0.382036,955.612
0.382849,1109.85
0.424077,1596.44
0.427073,1064.96
0.379777,1026.34
0.417684,597.296
0.386386,600.331
0.406922,1465.06
0.402853,1365.03
0.378075,930.889
0.378189,697.322
0.38616,1185.28
0.374434,917.129
0.375644,1208.79
0.388043,668.955
0.453032,1889.89
0.40399,1467.91
0.384263,697.498
0.406151,1269.94
0.420187,702.067
0.39642,1171.57
0.414592,1886.98
0.428446,1912.42
0.372857,1874.07
0.409749,1754.44
0.375109,1394.23
0.404237,1745.79
0.410762,1759.03
0.372145,1885.08
0.384761,1864.11
0.337778,1496.41
0.387055,1407.25
0.358712,1226.69
0.315148,1170.33
0.36702,1451.55
0.393138,1875.4
0.343943,1219.43
0.38418,1480.78
0.345343,1527.61
0.393808,1882.28
0.373131,1434.65
0.373649,1435.92
0.387235,1485.39
0.394394,1427.82
0.367189,902.854
0.398308,1630.33
0.428926,1655.79
0.347791,1619.23
0.391572,1493.43
0.359064,1128.96
0.391241,1485.56
0.392527,1498.77
0.382526,1630.1
0.369065,1606.81
0.326393,1228.55
0.366281,1141.63
0.358873,959.208
0.28263,899.4
0.333781,1183.76
0.387166,1619.07
0.335729,951.601
0.36892,1211.93
0.332305,1265.82
0.382659,1625.29
0.341994,1167.93
0.358545,1168.46
0.383475,1217.73
0.376568,1160.77
0.404476,1362.72
0.426159,2085.67
0.453361,2111.13
0.3888,2073.53
0.415206,1950.91
0.39674,1587.96
0.422812,1942.67
0.422144,1955.9
0.38568,2084.49
0.40296,2062.49
0.357841,1688.37
0.402707,1600.75
0.36526,1418.79
0.325824,1359.67
0.376637,1643.54
0.418665,2074.23
0.351137,1411.28
0.395251,1671.96
0.364138,1723.51
0.40685,2080.81
0.37781,1627.42
0.37488,1628.15
0.397193,1677.5
0.4012,1620.35
0.370799,554.533
0.416223,1241.86
0.417065,1267.23
0.359538,1227.88
0.413824,1113.64
0.366466,763.067
0.418629,1104.18
0.416154,1117.39
0.398782,1238.94
0.383463,1219.51
0.329805,868.947
0.372915,776.54
0.340665,604.251
0.301817,560.588
0.337865,824.657
0.403234,1230.11
0.312383,598.135
0.365108,855.901
0.324792,889.256
0.400637,1237.42
0.353073,805.716
0.372842,808.551
0.373312,857.653
0.385193,799.715
0.392984,797.071
0.417649,1505.25
0.446866,1530.68
0.371134,1492.14
0.413071,1373.79
0.391025,1016.14
0.418635,1364.91
0.426273,1378.14
0.400917,1503.16
0.385592,1482.49
0.356395,1119.79
0.392319,1029.33
0.368031,850.799
0.307371,798.189
0.35541,1075.01
0.413096,1493.64
0.348857,843.865
0.384446,1105.02
0.355408,1147.51
0.414576,1500.61
0.375664,1057.38
0.382952,1059.18
0.395887,1108.65
0.404518,1050.81
0.421705,1535.98
0.413497,1727.99
0.391548,1415.06
0.410483,1855.44
0.39108,1451.76
0.353602,591.09
0.358318,1198.38
0.326014,707.148
0.385191,1560.51
0.356236,1176.73
0.363314,1390.92
0.364217,1244.77
0.430356,1874.27
0.402721,1823.36
0.331376,855.962
0.338488,1007.01
0.389501,1493.38
0.38793,966.032
0.331884,923.842
0.37365,498.896
0.321041,506.996
0.37265,1362.04
0.359579,1262.16
0.330229,828.246
0.323435,600.75
0.34284,1082.07
0.322349,815.97
0.323444,1105.39
0.347017,567.824
0.424365,1786.67
0.364455,1364.55
0.315152,605.763
0.349577,1166.54
0.393459,616.555
0.35374,1325.04
0.339017,1057.44
0.366652,1517.11
0.341543,700.224
0.350491,948.798
0.376484,885.43
0.410358,1610.53
0.447745,1636
0.363863,1599.11
0.410976,1474.42
0.361711,1110.75
0.408745,1466.39
0.410245,1479.62
0.373494,1610.01
0.378274,1587.12
0.336595,1211.06
0.374246,1123.52
0.359709,941.475
0.301087,882.658
0.339057,1166.23
0.395815,1599.21
0.339166,933.958
0.37319,1194.71
0.341389,1246.89
0.400458,1605.55
0.364114,1150.11
0.361352,1150.84
0.378648,1200.18
0.383468,1143.03
0.342889,1039.8
0.399389,1332.3
0.423842,2050.12
0.442618,2075.56
0.372457,2037.34
0.406215,1917.06
0.378033,1555.97
0.41254,1908.51
0.414837,1921.75
0.387955,2048.34
0.388319,2027.18
0.335975,1657.56
0.386881,1568.91
0.363524,1387.8
0.311113,1330.35
0.367479,1612.7
0.410355,2038.56
0.335455,1380.45
0.38098,1641.65
0.342137,1690.04
0.395708,2045.39
0.367457,1596.07
0.384039,1597.15
0.391372,1646.59
0.396994,1589.16
0.355297,1486.18
0.372198,610.258
0.397041,1261.29
0.448055,1286.37
0.359673,1245.22
0.377322,1140.33
0.354171,803.611
0.363807,1129.92
0.37583,1142.99
0.38638,1256.33
0.379028,1239.98
0.307611,910.838
0.368509,817.248
0.347603,654.951
0.283282,620.385
0.34473,867.631
0.387044,1249.26
0.302274,649.791
0.349511,899.871
0.326755,920.986
0.376076,1257.33
0.358524,847.407
0.357538,851.419
0.342081,899.496
0.395179,842.152
0.324762,746.964
0.400016,1254.25
0.428827,1988.83
0.429444,2014.24
0.383608,1978.84
0.41192,1849.15
0.398107,1482.45
0.421212,1841.94
0.426246,1855.09
0.392076,1989.62
0.393333,1964.94
0.359816,1578.65
0.408316,1494.69
0.361738,1311.54
0.323471,1247.96
0.374604,1534.2
0.415124,1977.79
0.345646,1303.6
0.401483,1560.87
0.359806,1621.77
0.410033,1983.57
0.375181,1519.68
0.382042,1519.38
0.39933,1568.13
0.413192,1512.19
0.366569,1408.91
0.429433,1504.3
0.459756,2233.57
0.47654,2259.03
0.448043,2222.33
0.434108,2096.49
0.458326,1731.35
0.443346,2088.72
0.437521,2101.92
0.430791,2233.22
0.438099,2210.06
0.425934,1829.76
0.463254,1743.9
0.427818,1561.08
0.40205,1499.56
0.442409,1785.08
0.452272,2222.29
0.431211,1553.34
0.463285,1812.62
0.432828,1868.87
0.474871,2228.53
0.448861,1769.76
0.446988,1769.97
0.461233,1819.06
0.457822,1762.47
0.423515,1659.07
0.373544,990.982
0.402108,1715.79
0.434719,1741.25
0.36372,1704.21
0.4086,1579.94
0.370209,1216.37
0.403067,1571.87
0.40954,1585.1
0.375415,1715.12
0.376914,1692.42
0.332904,1316.63
0.381967,1229.13
0.364693,1047.07
0.301508,988.055
0.346921,1271.81
0.388588,1704.44
0.339022,1039.54
0.37932,1300.24
0.335921,1352.42
0.393011,1710.83
0.365,1255.71
0.366763,1256.42
0.38064,1305.76
0.386843,1248.63
0.340629,1145.38
0.352672,358.894
0.390047,1001.06
0.437334,1026.31
0.375082,986.106
0.410781,877.062
0.35372,539.871
0.400421,866.938
0.417726,880.065
0.366965,997.198
0.395309,979.213
0.331287,647.208
0.3695,553.516
0.34521,397.696
0.305108,373.72
0.353162,604.429
0.374099,989.162
0.306368,393.432
0.365987,636.914
0.321555,656.535
0.371896,996.851
0.356243,583.867
0.343907,588.229
0.345316,635.876
0.385953,578.851
0.324191,485.977
0.397971,1096.09
0.421573,1833.15
0.433708,1858.51
0.390687,1824
0.42436,1691.94
0.388164,1324.67
0.426986,1685.1
0.433931,1698.2
0.400613,1834.68
0.411523,1809.05
0.349399,1419.26
0.399519,1336.7
0.367608,1153.62
0.326005,1088.71
0.372319,1375.02
0.407404,1822.29
0.345173,1145.57
0.389589,1401.1
0.350478,1465
0.402725,1827.75
0.376549,1361.06
0.376227,1360.41
0.388753,1408.88
0.399281,1353.45
0.357086,1250.39
0.434265,1414.71
0.418382,1606.74
0.40554,1293.67
0.434334,1734.35
0.410066,1332.27
0.362415,500.354
0.377244,1077.14
0.339549,598.672
0.396427,1439.42
0.384152,1055.34
0.371462,1269.89
0.397642,1130.67
0.448539,1752.93
0.418759,1702.3
0.352555,738.459
0.3591,885.832
0.40306,1373.12
0.420269,849.291
0.351682,802.982
0.400773,384.257
0.329595,400.317
0.382149,1241.89
0.369256,1140.96
0.359511,707.268
0.338122,488.235
0.346567,960.666
0.34899,696.646
0.346686,984.114
0.346472,448.851
0.431503,1665.26
0.382713,1243.16
0.336937,500.399
0.385305,1045.26
0.395801,520.303
0.369226,1203.89
0.348987,936.029
0.381208,1395.7
0.364091,583.197
0.372482,828.431
0.342366,918.384
0.37392,1364.89
0.34938,635.683
0.388939,1288.13
0.444399,1537.79
0.342461,1023.97
0.321456,380.346
0.376694,1130.17
0.425614,2093.45
0.42051,2272.75
0.406853,1969.73
0.413399,2396.48
0.39351,2018.62
0.365879,1032.82
0.34565,1745.52
0.329553,1196.42
0.387584,2120.18
0.378531,1732.36
0.363246,1951.33
0.404144,1814.31
0.439446,2420.91
0.414907,2364.17
